"miRNA","Target / Target pathway","Support","Source","Experiment(s)","Reference - PMID"
"hsa-miR-143-3p","MBNL2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SLC30A5","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CAST","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PKN2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CAB39","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ABCD3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","AFF1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CLDND1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ZFP36L1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SRSF11","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SCAF8","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PIKFYVE","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","NARS","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TRAK2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SUZ12","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PCMT1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PPP3CA","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CALD1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","LPGAT1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TMEM106B","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ZMYND11","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SLC38A2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TMEM41B","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MGEA5","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ARPP19","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","DR1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","DPM1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SCYL2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MKL2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SCAMP1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","THAP12","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TPP1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MACF1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","GTDC1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","FNDC3B","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","STRN3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ASF1A","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ATP2B1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","KPNA1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TMEM47","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","KLHDC10","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","HNRNPDL","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","HMGB2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CPD","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","FNDC3A","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","RB1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CSNK1G3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MARCKS","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CALU","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CREBL2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PHTF2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ZNF146","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ATXN1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","DNM1L","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PTBP3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ZNF451","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ATP6V1A","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","RALGAPB","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","GNS","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TACC1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MYO1B","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","M6PR","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MYO6","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","COPA","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","EIF2AK3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PKD2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","FNBP1L","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","UBE2E3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","GOLGA4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ARF1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PELI1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","KPNA4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","NOTCH2NL","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CREBZF","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","HIPK1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TCF20","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TNKS","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CYBRD1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","RAN","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CER1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SELENOT","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SEPT11","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","NFIB","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PSME4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","YWHAQ","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MYH10","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","DPY19L4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","GOLGA8A","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CCNT2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","OXR1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","RALGAPA1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SSBP1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","IL13RA1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CCSER2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","NKX3-1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","RBM7","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ITM2B","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ALCAM","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ZNF638","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PAK2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MON2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ITGA6","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","RAD51D","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MAP3K7","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SECISBP2L","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","BUB3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","NDFIP1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SVIL","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CRLF3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","DMD","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MSH2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","GOLGA8B","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CDC27","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","GNG12","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","COL5A2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","DCUN1D4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SERTAD2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SLC5A3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MEAF6","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","COL4A5","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TMBIM6","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","VDAC1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TMEM33","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","FAM8A1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PEX3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","LARP4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PGLYRP4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","AKAP6","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SHANK2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","KDM2A","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CAV1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PTEN","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PEG3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","RCHY1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ACTN1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CCDC6","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TUG1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PPFIA1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","FXYD3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","LRIF1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TARDBP","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","INSIG2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ATP5F1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","UBE2E1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","IFNA14","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","KCMF1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TCEAL4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ANKRD12","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ATP11B","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SPTBN1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ERBB4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ZMYM4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","HMGA2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ZFAND1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PRRG1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PDHX","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TSPAN3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MLLT10","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SEL1L","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PDIA6","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CNOT2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","NETO2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CNOT7","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","DMTF1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TMEM135","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TMEM50B","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","RAD23B","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CCZ1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ZNF148","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MBOAT2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","NRIP1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","NFYB","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","RALA","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PIGG","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","GABARAPL1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PGK1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ASH1L","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MAP2K4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MOB1A","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CTNND1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SLC7A11","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TIMM17A","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","PROS1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","C6orf120","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","DDAH1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","OTUD4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CELF2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","BEX4","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CNIH1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","NRP1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ARID5B","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","LPP","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","NAV3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TJP2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TSPAN13","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ITPR1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","POM121","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","AHCYL1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CD44","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","NUMB","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","RAB22A","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","MAPK14","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","DAPK1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","DCTD","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SLC7A1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ERBB3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ZBTB38","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ZMIZ1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ARHGEF3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SS18L1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","AP1S2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TNS3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","ROBO1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","CERS6","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SLC35A3","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TRAM2","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","TIAM1","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","SAP18","V","CoMeTa","N/A","N/A"
"hsa-miR-143-3p","AMMECR1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MEIOC","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CTBP2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","DMTF1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","HOXA1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","LEMD3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","LRP12","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MEX3C","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MSL1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","NOVA1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PDS5A","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PPP2R5C","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PRKCE","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","TANC2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","TET1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","TSC22D3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PDIA6","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ADAM10","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ADD3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","AHCYL1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","AKT3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ARID5B","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ARL3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ASH1L","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ATL2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","BAG3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","BAZ2B","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","C12orf76","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","OSER1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","C6orf62","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CACHD1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CACNA2D3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CADM1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CADM2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CALM1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CCNT2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CIR1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CNOT4","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","COL1A1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","COL24A1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","COL5A2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CPEB2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CREB5","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CREBZF","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","DDX6","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","DYRK1B","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","EBF1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","EBF2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","EGR1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","EIF2AK3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ESRRG","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","FGF9","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","FMNL2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","FOSB","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","FST","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","GOLGA4","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","GPM6A","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","HDAC3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","HDAC7","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","HECTD1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","HEY2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","HNRNPA2B1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","HOXA5","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","HTR7","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ITGA6","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","JARID2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","JOSD1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","KAT6A","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","KLC2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","LMO3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ADGRL2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MAB21L1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MAP1B","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MAP3K7","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MBNL1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MECOM","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","METAP2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","KMT2B","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","KMT2D","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","NAV3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","NDFIP1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","NECAP1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","NLGN1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","NUAK2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","NUMB","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PAX9","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PCDH9","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PCMT1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PDGFRA","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PHF6","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PKN2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PLCB1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","POU4F1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PPM1B","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PPP2R2A","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PSME4","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PTGES3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PTPN4","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","RAN","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","RASAL2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","RBM24","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","REV3L","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","RFX4","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","RMND5A","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","RNF11","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","RNF6","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","RSRC2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","SCN2A","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","SEZ6L","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","SIX3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","SIX4","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","SLC25A25","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","SLC38A2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","SLC39A10","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","SMARCD2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","STOX2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","STXBP1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","SVEP1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","SYNCRIP","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","SYT3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","TARDBP","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","TBL1XR1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","THBS1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","TMEM41B","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","TOB2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","TP63","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","TRAPPC8","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","TRMT61B","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","UBE2E1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","UNC80","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","USP42","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","XPO1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","XPO5","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ZC3H15","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ZFP36L1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ZMYND11","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CBFB","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CDH11","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","KRAS","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MSI2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PLAGL2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PLEKHA5","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PTBP3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","STAG3L4","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","TAOK1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","VAPB","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","CPEB3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","DNMT3A","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","FAM60A","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MFSD14A","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MARCH5","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MEF2C","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PUS10","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ARID3B","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ESRP1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","EYA4","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","IQSEC1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","MLLT10","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","LMO4","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ELMOD1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","KIF3B","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","QKI","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","HIC1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","KTN1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","PBX3","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","ITM2B","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","B4GALT1","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","HK2","V","Cupid","N/A","N/A"
"hsa-miR-143-3p","LASP1","V","Cupid","N/A","N/A"
